"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Bug","32714","SF:114178, Unit Showing Packages Incorrectly in Max Digital Showroom","","Medium","V-MAX-Engineers","roadmap","Undecided","","Digital Showroom","","03/12/15 05:29 PM","007:MAX","Dan Webster","114178","","0","","0","0","","","","Active (Ready for Work)"
"Task","32738","Group Autoload: Update Slurpee Recycle SP to Check for Valid Creds in Group","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/16/15 03:54 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32739","Group Autoload: Code for round-robin creds sharing","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/16/15 03:55 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32740","Group Autoload: Log and Report the BU that you used creds for","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/16/15 03:56 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32741","Group Autoload: Pass vins through to dealer with creds","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/16/15 03:57 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32742","Group Autoload: Creds can only be used X times per time n. ","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/16/15 03:59 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32784","Integration test is updating OEM site passwords that are being tested","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/18/15 01:14 PM","007:MAX","App Support","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32822","Dealer Search is too slow","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","03/19/15 08:46 PM","007:MAX","Bill Rogalla","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32844","Change Ford Direct Autoload proxy","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","03/23/15 02:49 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32860","Ford Autoload Window Sticker (Parent Case)","","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","03/24/15 06:21 PM","007:MAX","Jeff Tureen","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32888","Minis return too many trims in the NADA appraisal tool","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/27/15 04:06 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Research)"
"Task","32908","Mercedes-Benz autoload using EPC net (public site)","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/30/15 09:56 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Research)"
"Bug","32939","Time Sensitve Info-1 Year Subscription Showing In Digital Showroom Packages-USED Cars (T10/#5)","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","04/02/15 06:52 PM","007:MAX","Bill Rogalla","","","0","","0","0","","","","Active (Needs Research)"
"Task","32941","build Mercedes-Benz autoload spider by emulating app","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/02/15 08:01 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Research)"
"Task","32954","Pull Trim from MAX into Merchanding/Showroom (not from FL)","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/03/15 06:52 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","32960","SF:116083, New Car Pricing Tool Missing Engine Size","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Pricing","","04/03/15 09:22 PM","007:MAX","Bill Rogalla","116083","","0","","0","0","","","","Active (Needs Priority)"
"Task","32965","pull Mercedes-Benz info from Transbase DB from the DVDs","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/06/15 04:06 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Research)"
"Task","32966","Autoload using ADS7","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/06/15 04:17 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32971","KIA Autoload","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/07/15 02:20 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32975","Open Autoload using DMI/Digialmotorworks","","Medium","Chad L Sosna","","Undecided","","AutoLoad","","04/07/15 06:57 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Bug","32990","SF:116329, Redundant Information in MAX4Web - Same Feature in multiple packages","","Medium","V-MAX-PRODUCT","underconsideration","Undecided","","Website 2.0","","04/08/15 06:46 PM","007:MAX","Bill Rogalla","116329","","0","","0","0","","","","Active (Needs Priority)"
"Bug","32991","Time Sensitive Information for GM-9 month Sirius XM Radio","","Medium","V-MAX-Engineers","","Undecided","","Website 2.0","","04/08/15 06:54 PM","007:MAX","Bill Rogalla","","","0","","0","0","","","","Active (Ready for Work)"
"Task","32993","Chrysler - use options for int colors","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/08/15 09:01 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","33020","SF:116688, 2011 M Model- MAX Model Display Issue","","Medium","V-MAX-PRODUCT","underconsideration","Undecided","","Chrome","","04/14/15 03:53 PM","007:MAX","Bill Rogalla","116688","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33021","SF:116695, Export Change Request - Suppress ALL CAPS in Ad Verbiage","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Max Ad","","04/14/15 04:03 PM","007:MAX","Bill Rogalla","116695","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33043","SF:116995, Toyota AutoLoad-Add Low Dollar Amount Options to Whitelist","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","AutoLoad","","04/17/15 02:44 PM","007:MAX","Bill Rogalla","116995","","0","","0","0","","","","Active (Needs Priority)"
"Task","33045","Add the price vs market to the google analytics weekly csvs","","Medium","V-MAX-PRODUCT","","Undecided","","Dashboard","","04/17/15 03:47 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33048","Deleting photos in the photo manager will result grey bars if the photos are taken thru the webloader tool","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","04/17/15 06:44 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33049","Max: webloader deletes photos that are uploaded in the photo manager","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","04/17/15 07:08 PM","007:MAX","Christopher Norton","118758","","0","","0","0","","","","Active (Needs Research)"
"Bug","33058","Max: Gid Provider/Report Data should be a value in the DB with a description of the value","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","04/20/15 06:45 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33066","DigitalShowroom: Trim Missing From XML & JSON (pull trim from max)","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/21/15 04:31 PM","007:MAX","Tim Muir","","","0","","0","0","","","32415,","Active (Ready for Work)"
"Bug","33072","GLD: the report takes too long to load when swithing between months or Invtype","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","04/21/15 07:54 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33095","SF:117496, ""No data"" in MAX Group Dashboard-Min Days to Online with Photo","","Medium","V-MAX-PRODUCT","underconsideration","Undecided","","Dashboard","","04/23/15 06:33 PM","007:MAX","Bill Rogalla","117496","","0","","0","0","","","","Active (Needs Requirements)"
"Bug","33111","SF:117713, Nissan AutoLoad Not Adding All Factory Packages-Value Whitelist (different rules for new/used)","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","AutoLoad","","04/27/15 02:34 PM","007:MAX","Bill Rogalla","117713","","0","","0","0","","","","Active (Needs Priority)"
"Project","33113","Test Market API data","","Medium","V-MAX-Engineers","MAX-Profit-mkI","Undecided","","Pricing","","04/27/15 03:17 PM","007:MAX","Michelle Clay","","","0","","0","0","","","33114,33115,33116,33117,33119,33120,33121,33135,33197,33274,33282,","Work in Progress"
"Bug","33139","SF:117918, Duplicate Standard Equipment selected from Chrome data","","Medium","V-MAX-Engineers","roadmap","Undecided","","Digital Showroom","","04/29/15 01:58 PM","007:MAX","Bill Rogalla","117918","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33146","Menu Items push dealer chooser element into the body of the page","","Low","V-MAX-PRODUCT","","Undecided","","Max Ad","","04/29/15 07:13 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Requirements)"
"Task","33161","Seperate DSR and MfW2 reporting setting","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","04/30/15 07:49 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33176","Digital Showroom: Dealer Login Inconsistency on Older Mobile Devices","","Medium","V-MAX-Engineers","33128","Undecided","","Digital Showroom","","05/01/15 04:36 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","33177","Better Monitoring Around Cars.com API","","Medium","V-MAX-Engineers","","Undecided","","Data","","05/01/15 07:17 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","33188","Nada Tile issue for mutually exclusive packages having same equipment","","Medium","Sanket Doshi","","Undecided","","AutoLoad","","05/04/15 02:24 PM","007:MAX","Sudhir Naik","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33203","Saving price on PING when description contains > characters ","","Medium","V-MAX-Engineers","","Undecided","","Pricing","","05/05/15 09:06 PM","007:MAX","J. Travis Huber","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","33205","Digital Showroom: Mobile - Unpredictable Use of JSON Email Over CloudSearch","","Medium","Chad L Sosna","33191","Undecided","","Digital Showroom","","05/06/15 02:35 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Work in Progress)"
"Task","33295","Customize Email Template for Website 2.0 & Digital Showroom Emails Sent to Consumers","","Medium","V-MAX-Engineers","","Undecided","","Website 2.0","","05/18/15 06:12 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33296","Max: packages should be removed when changing trims","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","05/18/15 07:48 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33297","SF:117754, Onstar Navigation Equipment Issue","","Medium","V-MAX-Engineers","roadmap","Undecided","","AutoLoad","","05/18/15 07:54 PM","007:MAX","Bill Rogalla","117754","","0","","0","0","","","","Active (Needs Research)"
"Task","33301","complete logging solution for Showroom emails","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","05/18/15 10:21 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33305","Create unique to vin good deal button banner","","Medium","V-MAX-PRODUCT","","Undecided","","Digital Showroom","","05/19/15 03:33 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Task","33306","Max Profit:  By leaving out year we miss an opportinuty to group by trim level","","Medium","V-MAX-PRODUCT","","Undecided","","Max Ad","","05/19/15 04:09 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33387","Showroom search by color: fallback to firstlook color if no chrome color selected.","","Medium","V-MAX-Engineers","cls_pick","Undecided","","Pricing","","05/21/15 07:25 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33399","Keep photos in s3 for retrieval for 30 days even after AulTec upload success","","Medium","V-MAX-PRODUCT","","Undecided","","Mobile Web Loader","","05/22/15 07:14 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33431","Max: CloudSearch ad_preview Object Not Updating","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","05/27/15 09:28 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","33462","Max: CloudSearch - Vehicle Data Not Updating","","Medium","V-MAX-Engineers","","Undecided","","Digital Showroom","","05/29/15 04:29 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33540","Remove caching from publishing stack","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","06/02/15 02:21 PM","007:MAX","Daniel Hillis","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33541","Integrate the Publishing service with a logging service","","Medium","J. Travis Huber","","Undecided","","Engineering","","06/02/15 02:24 PM","007:MAX","Daniel Hillis","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33557","Certified bit not getting set correctly","","Medium","V-MAX-PRODUCT","","Undecided","","Engineering","","06/03/15 05:36 PM","007:MAX","Daniel Hillis","","","0","","0","0","","","","Active (Needs Requirements)"
"Bug","33567","SF:120769, Email from Max for Web 2.0 not reaching CRM / email box.","","Medium","Chad L Sosna","","Undecided","","Website 2.0","","06/03/15 09:31 PM","007:MAX","Bill Rogalla","120769","","0","","0","0","","","","Active (Needs Research)"
"Task","33571","SF:121002, Lexus Certified verbiage Change","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","06/04/15 06:35 PM","007:MAX","Bill Rogalla","121002","","0","","0","0","","","33709,","Active (Ready for Work)"
"Bug","33591","SF:121044, NEW Ford Interior Color Changing to Incorrect Color Automatically","","Medium","V-MAX-Engineers","roadmap","Undecided","","AutoLoad","","06/08/15 02:25 PM","007:MAX","Bill Rogalla","121044","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33597","SF:121459, Units finalized in May showing in the June ""Time to Market by Vehicle"" list","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Dashboard","","06/08/15 08:00 PM","007:MAX","Bill Rogalla","121459","","0","","0","0","","","","Active (Needs Priority)"
"Task","33604","Incorrect current price on clicking on Reprice.","","Medium","Vivek Rane","","Undecided","","Pricing","","06/09/15 10:38 AM","007:MAX","Aditya Ojha","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33605","Cannot see certified label on Profit Max tool on changing certificate.","","Medium","Vivek Rane","","Undecided","","Pricing","","06/09/15 10:49 AM","007:MAX","Aditya Ojha","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33608","mitsubishi autoload","","Medium","V-MAX-PRODUCT","","Undecided","","Pricing","","06/09/15 05:06 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Bug","33614","SF:121597, Chrysler Autoload Missing Options - 1C6RR7HTXFS706823","","Medium","V-MAX-Engineers","underconsideration","Undecided","","AutoLoad","","06/09/15 09:29 PM","007:MAX","Bill Rogalla","121597","","0","","0","0","","","","Active (Ready for Work)"
"Bug","33636","SF:121621, Shannon motors Inc - See Price v Market 1.0 PDF Not Loading","","Medium","Chad L Sosna","","Undecided","","Website 2.0","","06/12/15 02:22 PM","007:MAX","Bill Rogalla","121621","","0","","0","0","","","","Active (Needs Priority)"
"Task","33649","Template for No/Low Favorable price email","","Medium","V-MAX-Engineers","","Undecided","","Pricing","","06/15/15 03:51 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33650","No/Low Favorable Price comparison - Scheduled Job and Data Collection Task","","Medium","V-MAX-Engineers","","Undecided","","Pricing","","06/15/15 04:01 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33651","Task processor updates - Send Email","","Medium","V-MAX-Engineers","","Undecided","","Pricing","","06/15/15 04:02 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","33687","Max: Legacy Mobile Redirect Results in Exception","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","06/17/15 05:28 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","33706","FL Service: Add ability to edit already submitted appraisals","","Medium","V-IMS-Engineers","","Undecided","","Engineering","","06/22/15 05:33 PM","007:MAX","Akshai Rathore","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33708","SF:123302, Original MSRPs mismatching between MAX AD and DSR","","Medium","V-MAX-Engineers","roadmap","Undecided","","Max Ad:  Ad Generation","","06/22/15 08:58 PM","007:MAX","Bill Rogalla","123302","","0","","0","0","","","","Active (Needs Estimate)"
"Feature","33709","SF:123330, Enhancement Request - ""MINI NEXT CERTIFIED” as opposed to just MINI certified","","Medium","V-MAX-Engineers","roadmap","Undecided","","Max Ad:  Ad Generation","","06/22/15 09:56 PM","007:MAX","Bill Rogalla","123330","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33715","Digital Showroom: Dealer Logo Missing","","Medium","V-MAX-PRODUCT","","Undecided","","Mobile Showroom","","06/23/15 08:49 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33728","Inactive dealer showing in Showroom Dealer Search","","Medium","V-MAX-Engineers","","Undecided","","Data","","06/24/15 04:22 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Estimate)"
"Task","33730","Delivery Status Notification (failure) emails for carguru","","Medium","V-IMS-Engineers","","Undecided","","Digital Showroom","","06/24/15 05:01 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33737","SF:123630, Transmission change in MAX user Audit","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Max Ad","","06/24/15 09:02 PM","007:MAX","Bill Rogalla","123630","","0","","0","0","","","","Active (Needs Priority)"
"Task","33743","Standardize async postback behavior","","Medium","V-MAX-PRODUCT","","Undecided","","Pricing","","06/25/15 03:42 PM","007:MAX","Michelle Clay","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33744","SF:123664, Interior Color option not saving in MAX","","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Equipment","","06/25/15 04:05 PM","007:MAX","Bill Rogalla","123664","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33760","SF:124032, Incorrect TTM on Dashboard- 2 Vehicles","0","Medium","Chad L Sosna","","Undecided","","Dashboard","","06/29/15 07:15 PM","007:MAX","Bill Rogalla","124032","","0","","0","0","","","","Active (Needs Research)"
"Bug","33797","SF:125014, Images Still Transferring, Despite Photo Transfers Being Turned Off","0","Medium","V-MAX-PRODUCT","roadmap","Undecided","","Photos","","07/07/15 07:01 PM","007:MAX","Bill Rogalla","125014","","0","","0","0","","","","Active (Needs Priority)"
"Bug","33820"," Wisconsin Buyers Guide Update: SF 125778","0","Medium","V-MAX-Engineers","","Undecided","","Window Stickers","","07/13/15 06:31 PM","007:MAX","Kim Schoeneck","125778","","0","","0","0","","","","Active (Needs Estimate)"
"Task","33872","Chrome (the Browser, not the Vendor) Remediation [Parent Case]","0","Medium","V-MAX-PRODUCT","","Undecided","","Operations","","07/20/15 08:40 PM","007:MAX","Kara Korte","","","0","","0","0","","","31981,33029,33757,33873,33874,33876,33877,33878,33879,33880,33881,33882,33884,33885,33886,33887,35170,36565,","Active (Needs Priority)"
"Task","33873","Chrome Remediation - Report Center: Deal log open report and it defaults to Retail","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 08:51 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33874","Chrome Remediation - Inventory: Plan Details page does not render all content. especially at top of box.","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 08:52 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33876","Chrome Remediation - Inventory: estock card text is not lining up properly","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 08:52 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33877","Chrome Remediation - Modify search results in PING. Top right box is truncated. Not lining up right. could be missing data.","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 08:53 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33878","Chrome Remediation - eStock Card: Book Value Tiles render poorly","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:00 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33879","Chrome Remediation - eStock Card: NAAA Tile renders poorly","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:01 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33880","Chrome Remediation - eStock Card: Printable reports at bottom covers AutoCheck","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:01 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33881","Chrome Remediation - eStock Card: Top of eStock Card (year,make,model…etc) renders poorly","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:02 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33882","Chrome Remediation - IMP: Using ""Quick Plan""-icons render out of position","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:02 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33884","Chrome Remediation - IMP: ""Action Plans"" link not in same spot above ""Quick Plan""","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:04 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33885","Chrome Remediation - Appraisal: Appraisal Manager Display Issues","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:04 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33886","Chrome Remediation - PING/Pricing Analyzer: Bar Graph doesn't display #'s on left side correctly","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:05 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33887","Chrome Remediation - PING/Pricing Analyzer: ""Find"" box has Model falling out of the box","0","Medium","V-MAX-PRODUCT","chromeremediation","Undecided","","Operations","","07/20/15 09:06 PM","007:MAX","Kara Korte","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33910","In vehicle header not able to see trim selected if the make model description is too long","0","Medium","Mukesh Khankari","MAX-Profit-mkl","Undecided","","Pricing","","07/22/15 04:01 PM","007:MAX","Sudhir Naik","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33927","Profit Max: missing or broken images erroring in dev tools","0","Low","V-MAX-Engineers","","Undecided","","Pricing","","07/23/15 06:10 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","33978","MAX: Cloud Search Timestamp Error","0","Medium","V-MAX-Engineers","underconsideration","Undecided","","Digital Showroom","","07/28/15 06:22 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","33989","Max: Email Products Update Part Deux","0","Medium","V-MAX-Engineers","33238","Undecided","","Reports","","07/30/15 02:33 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Needs Estimate)"
"Bug","34019","White Space in VHR border on zoom","0","Medium","V-MAX-Engineers","","Undecided","","Pricing","","08/04/15 03:05 PM","007:MAX","Advait Gupte","","","0","","0","0","","","","Active (Ready for Work)"
"Task","34092","Lithia Credential Update - VW 20150812","0","Medium","Bill Rogalla","","Undecided","","Engineering","","08/12/15 08:08 PM","007:MAX","Daniel Hillis","","","0","","0","0","","","","Active (Work in Progress)"
"Task","34098","Automate the import of the elastic search mapping data","0","Medium","Michaela Baker","","Undecided","","Pricing","","08/12/15 10:02 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","34105","SF:129378, Color Export concern - Custom Exterior Color Overriding Export","0","Medium","V-MAX-Engineers","","Undecided","","Equipment","","08/13/15 05:45 PM","007:MAX","Bill Rogalla","129378","","0","","0","0","","","","Active (Ready for Work)"
"Task","34120","callContext and callStackId passed as null/empty ","0","Medium","V-MAX-PRODUCT","","Undecided","","Pricing","","08/17/15 03:12 PM","007:MAX","Advait Gupte","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","34125","SF:130117, In group Transfer vehicles have photos revert after deletion","0","Medium","V-MAX-Engineers","","Undecided","","Photos","","08/17/15 09:35 PM","007:MAX","Bill Rogalla","130117","","0","","0","0","","","","Active (Needs Research)"
"Bug","34135","Google Data Error for DealerDotCom","0","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","08/19/15 05:44 AM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Estimate)"
"Feature","34143","SF:127172, Commercial Vehicle acceptance into the FL/MAX","0","Medium","V-MAX-Engineers","","Undecided","","Chrome","","08/20/15 04:04 PM","007:MAX","Bill Rogalla","127172","","0","","0","0","","","","Active (Needs Research)"
"Feature","34144","SF:130364, Remove Dollar/Package filters from Toyota/Lexus Autoload (split rules for new and used)","0","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","08/20/15 04:24 PM","007:MAX","Bill Rogalla","130364","","0","","0","0","","","","Active (Needs Priority)"
"Bug","34147","Max: Publishing Application -PDF Printing Hazard","0","Medium","Chad L Sosna","","Undecided","","Services","","08/20/15 06:19 PM","007:MAX","Tim Muir","","","0","","0","0","","","","Active (Ready for Work)"
"Task","34162","Profit MAX distance can be 1 or 0 for vehicles at the same lot","0","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","08/24/15 03:23 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
"Task","34165","Update profitmax page title","0","Medium","Chad L Sosna","","Undecided","","Engineering","","08/24/15 05:11 PM","007:MAX","Graham Smith","","","0","","0","0","","","","Active (Needs Priority)"
"Task","34182","Pass Through VDP URL to the Market Listing Table for Profit MAX","0","Medium","V-MAX-PRODUCT","Cust_Profit_MAX","Undecided","","Pricing","","08/26/15 03:27 PM","007:MAX","Michaela Baker","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","34195","Profit Max:  Hybrid returns 6 electric and 6 gasoline results, but the overall is only 6","0","Medium","V-MAX-PRODUCT","","Undecided","","Pricing","","08/27/15 01:57 PM","007:MAX","Christopher Norton","","","0","","0","0","","","","Active (Needs Requirements)"
"Task","34222","CTR Graph is missing hover over box.","0","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","09/01/15 08:39 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Estimate)"
"Feature","34233","SF:132186, Enhancement Request to MAX 4 Web 2.0","0","Medium","V-MAX-PRODUCT","","Undecided","","Website 2.0","","09/03/15 09:09 PM","007:MAX","Bill Rogalla","132186","","0","","0","0","","","","Active (Needs Priority)"
"Task","34244","Profit MAX - make add more equipment link sticky","0","Medium","V-MAX-PRODUCT","","Undecided","","Pricing","","09/04/15 03:13 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","34286","SF:132592, Chrysler of Forest City - Photo Disappearing Issues","0","Medium","V-MAX-PRODUCT","","Undecided","","Photos","","09/14/15 06:57 PM","007:MAX","Bill Rogalla","132592","","0","","0","0","","","","Active (Needs Priority)"
"Task","34334","publish full engine details to showroom docs","0","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","09/21/15 02:38 PM","007:MAX","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
