"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Bug","3","SF15150, Ping 2 is showing up on pricing analyzer always and doesnt respect the end date","","High","Agam Patel","","Salesforce Cases","V5_15_01 Bugfix","004:Pricing Tools","","02/12/08 08:14 PM","000:Salesforce Cases","Krishna Kumar","","","0","Krishna Kumar","1","1","03/06/08 12:27 AM","03/06/08 12:27 AM","","Closed (Fixed)"
"Bug","5","SF15085, P1, Unable to complete appraisal when clicking on ""Done"" ","","High","Krishna Kumar","","Salesforce Cases","Undecided","001:Appraisal Center","","02/12/08 08:14 PM","000:Salesforce Cases","Krishna Kumar","","","0","Krishna Kumar","0","0","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","6","SF15114, P1, S0 Unable to complete appraisal when clicking on ""Done"" ","","High","App Support","","Salesforce Cases","Undecided","001:Appraisal Center","","02/12/08 08:14 PM","000:Salesforce Cases","T.J. Cathey","","","0","Kyle Hasselbacher","3","3","06/11/10 02:29 PM","06/11/10 02:29 PM","27742,","Closed (Fixed)"
"Bug","7","SF15113, P1, S0 Unable to complete appraisal when clicking on ""Done""","","High","Krishna Kumar","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/12/08 08:14 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","9","SF15085, P1, S0 Unable to complete appraisal when clicking on ""Done""","","High","Krishna Kumar","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/12/08 08:14 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","10","SF15057, P1, S1 Unable to Edit Book Options on EStock Card on the 2nd Attempt","","High","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","002:Inventory Mgmt Tools","","02/12/08 08:14 PM","000:Salesforce Cases","Chris Fant","","","0","Chris Fant","2","2","03/26/08 07:22 PM","03/26/08 07:22 PM","19654,","Closed (Fixed)"
"Bug","12","SF14235, P1, S1 DPP when you click on Add/Manage Advertising Publishers (Quick","","High","Krishna Kumar","","Salesforce Cases","Undecided","002:Inventory Mgmt Tools","","02/12/08 08:14 PM","000:Salesforce Cases","Chris Fant","","","","Chris Fant","0","0","03/26/08 07:22 PM","03/26/08 07:22 PM","","Closed (Fixed)"
"Bug","13","SF14985, P1, S3 Vehicle Model Description missing under the Planning section","","High","Noah Keen","","Salesforce Cases","V5_15_01 Bugfix","002:Inventory Mgmt Tools","","02/12/08 08:14 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:28 AM","03/06/08 12:28 AM","","Closed (Fixed)"
"Bug","14","FW: Case Notification: SF14987, P1, S2  Vehicle Model Description missing under the Planning section","","High","Noah Keen","","Salesforce Cases","Undecided","002:Inventory Mgmt Tools","","02/12/08 08:14 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:32 AM","03/06/08 12:32 AM","","Closed (Duplicate)"
"Bug","20","SF14250, P1, S1 - Updating KBB options gives a DPP Error Detailed Description:","","High","Andy Carlson","","Salesforce Cases","Undecided","002:Inventory Mgmt Tools","","02/12/08 08:14 PM","000:Salesforce Cases","Chris Fant","","","","Chris Fant","0","0","03/26/08 07:32 PM","03/26/08 07:32 PM","","Closed (Fixed)"
"Bug","24","SF15166, P2, Current Inventory Breakdown by Light (PMR) - Total Water Value and bookvscost value invalid","","Planning","Brian Nguyen","","Salesforce Cases","V5_16_00","005:Reporting and Dashboards","","02/12/08 09:07 PM","000:Salesforce Cases","Krishna Kumar","","","","Benson Fung","1.5","1.5","04/04/08 10:42 PM","04/08/08 04:13 PM","","Closed (Fixed)"
"Feature","25","SF14223, P2, PING II (via Trade Manager) - 'Potential Gross Profit' field is Null","","Medium","Agam Patel","","Salesforce Cases","Undecided","004:Pricing Tools","","02/13/08 04:18 PM","000:Salesforce Cases","Andy Carlson","","","","Krishna Kumar","3","3","03/11/08 07:54 PM","03/11/08 07:54 PM","","Closed (Won't Implement)"
"Bug","26","SF14986, P2, Stocking Reports (via SE) - Print Page on IE 7 is missing or displaying no Data","","Medium","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","003:Purchasing Tools","","02/13/08 07:16 PM","000:Salesforce Cases","Andy Carlson","","","","Noah Keen","3.75","3.75","03/05/08 05:39 PM","03/07/08 11:10 PM","","Closed (Fixed)"
"Bug","27","SF14935, P2, PING II Autotrader Link - Toyota Highlander Hybrid Mapping to invalid AutoTrader results","","Planning","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","004:Pricing Tools","","02/13/08 07:57 PM","000:Salesforce Cases","Andy Carlson","","03/18/08 03:00 PM","","Agam Patel","2","2","03/17/08 08:54 PM","03/18/08 04:17 PM","","Closed (Fixed)"
"Bug","28","SF15217, P2, Autotrader.com not able to pull up listings on Toyota Highlander Hybrids","","Medium","Agam Patel","","Salesforce Cases","Undecided","003:Purchasing Tools","","02/14/08 06:20 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:53 AM","03/06/08 12:53 AM","","Closed (Duplicate)"
"Bug","29","SF15213, Error on page when printing book sheets","","High","Andy Carlson","","Salesforce Cases","Undecided","002:Inventory Mgmt Tools","","02/14/08 07:45 PM","000:Salesforce Cases","Chris Fant","","","","Chris Fant","0","0","03/26/08 07:26 PM","03/26/08 07:26 PM","","Closed (Fixed)"
"Bug","30","SF14098, P1, DPP when evaluating a CRM appraisal ","","High","Andy Carlson","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/15/08 07:19 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","7.5","3.5","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","35","SF15269, P1, Management Summary: 60+ day age band % not calculating correctly","","Medium","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","005:Reporting and Dashboards","","02/18/08 04:01 PM","000:Salesforce Cases","Andy Carlson","","","","Benson Fung","2","2","03/18/08 01:01 AM","03/18/08 07:29 PM","","Closed (Fixed)"
"Bug","44","SF15115 - Edge handheld  is not currently sending apprasials to the EDGE (VIP)    [ ref:00D0hatC.50001FmOs:","","Critical","Noah Keen","","Salesforce Cases","Undecided","009:External Integrations","","02/19/08 01:14 PM","000:Salesforce Cases","Chris Fant","","","","Chris Fant","0","0","03/26/08 07:35 PM","03/26/08 07:35 PM","","Closed (Fixed)"
"Bug","46","SF:6687, P3, Insight typo   ","","Low","Noah Keen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/19/08 04:59 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:23 AM","03/06/08 12:23 AM","","Closed (Fixed)"
"Bug","47","SF:8754, P3, CarFax Scroll Purchasing    [ ref:00D0hatC.5000kG29:ref ]","","Low","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/19/08 05:22 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","4","4","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","53","SF:09960, P3, Ability to Sort the Purchased Vehicle Performance by Auction or Wholesaler report    [ ref:00D0hatC.5000xsAQ:ref ]","","Low","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","005:Reporting and Dashboards","","02/19/08 11:08 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","2","2","03/06/08 12:24 AM","03/06/08 12:24 AM","","Closed (Fixed)"
"Bug","54","SF:09900, P3, Live Auction listings are not sorted by buying opportunities    [ ref:00D0hatC.5000xmIo:ref ]","","Low","Andy Carlson","","Salesforce Cases","V5_15_01 Bugfix","003:Purchasing Tools","","02/19/08 11:09 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","0","0","03/06/08 12:25 AM","03/06/08 12:25 AM","","Closed (Fixed)"
"Bug","55","SF:10237, P3, No response when clicking on ""Review"" for sister store appraising in the Customer Cent    [ ref:00D0hatC.5000yFZo:","","Low","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/19/08 11:10 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 03:00 PM","","Krishna Kumar","3","3","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","61","SF:13082, P1, Wholesale Buying List (PMR) displaying multiple stores for stand alone dealership    [ ref:00D0hatC.500010ev1:ref ","","High","Benson Fung","","Salesforce Cases","V5_15_01 Bugfix","005:Reporting and Dashboards","","02/19/08 11:12 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","0","0","03/06/08 12:29 AM","03/06/08 12:29 AM","","Closed (Fixed)"
"Bug","65","SF:13372, P3, 404 Errors to be cleaned up    [ ref:00D0hatC.5000118nl:ref ]","","Low","Andy Carlson","","Salesforce Cases","V5_15_01 Bugfix","010:General System","","02/20/08 04:17 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","8","8.02","03/06/08 12:26 AM","03/06/08 12:26 AM","","Closed (Fixed)"
"Bug","66","SF:13405, P3, Redistribution Overview (Dealer Group PMR) - Description displays ""#Error"" at top    [ ref:00D0hatC.5000119uj:ref ","","Low","Tuan Bui","","Salesforce Cases","V5_15_01 Bugfix","005:Reporting and Dashboards","","02/20/08 04:17 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","3.5","3.5","03/06/08 12:26 AM","03/06/08 12:26 AM","","Closed (Fixed)"
"Feature","67","SF:13498, P3, ""GoLive"" Date Dependencies - Investigate this as    [ ref:00D0hatC.500011HCO:ref ]","","not in use","Chris Fant","","Salesforce Cases","Undecided","006:Admin","","02/20/08 04:21 PM","000:Salesforce Cases","App Support","","03/28/08 03:00 PM","","Agam Patel","3","3","04/04/08 11:14 PM","04/15/08 03:27 PM","","Closed (Responded)"
"Bug","70","SF:13536, P1, Search Engine Page - Vehicle disappearing after adding year to search    [ ref:00D0hatC.500011Koo:ref ]","","High","Simon Wenmouth","","Salesforce Cases","V5_15_01 Bugfix","003:Purchasing Tools","","02/20/08 04:25 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","0","0","03/06/08 12:32 AM","03/06/08 12:32 AM","","Closed (Not Reproducible)"
"Bug","71","SF:13343, P2, First Look Print Page - Display DPP Error (KBB guidebook Clients)    [ ref:00D0hatC.500011445:ref ]","","Medium","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/20/08 04:26 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","2","2","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Feature","73","SF:13770, P2, Manual book out not available through MAX    [ ref:00D0hatC.50001Edij:ref ]","","High","Tuan Bui","","Salesforce Cases","v5_15_02_BugFix","007:MAX (IMS) - NOT MAX Ad/MAX S & E","","02/20/08 04:35 PM","000:Salesforce Cases","App Support","","03/18/08 03:00 PM","","Tuan Bui","6","6","03/24/08 09:16 PM","03/25/08 09:45 PM","","Closed (Implemented)"
"Bug","74","SF:13780, P3, ""Encountered an error with KBB"" - Vin Specific Issue [ ref:00D0hatC.50001Ee36:ref ]","","Low","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/20/08 04:44 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","2","2","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","75","SF:13830, P1, PMC (Groupwide Wholesale Buying List) - Missing Multiple Understock Vehicles    [ ref:00D0hatC.50001EjC3:ref ]","","High","Benson Fung","","Salesforce Cases","V5_15_01 Bugfix","005:Reporting and Dashboards","","02/20/08 04:44 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","0","0","03/06/08 12:29 AM","03/06/08 12:29 AM","","Closed (Fixed)"
"Bug","77","SF:14105, P2, PMR Water Report - Discrepancy of NADA 'Diff' values appearing on 2008 models    [ ref:00D0hatC.50001F4Wr:ref ]","","Medium","Benson Fung","","Salesforce Cases","V5_15_01 Bugfix","005:Reporting and Dashboards","","02/20/08 05:03 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","0","0","03/06/08 12:19 AM","03/06/08 12:19 AM","","Closed (Fixed)"
"Bug","78","SF:14107, P2, PMR Water Report - Discrepancy of NADA 'Diff' values appearing on 2008 models    [ ref:00D0hatC.50001F4Xk:ref ]","","Medium","Benson Fung","","Salesforce Cases","V5_15_01 Bugfix","005:Reporting and Dashboards","","02/20/08 05:04 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","0","0","03/06/08 12:20 AM","03/06/08 12:20 AM","","Closed (Duplicate)"
"Bug","79","SF:14006, P2, Ping II - Missing copyright and logo footer    [ ref:00D0hatC.50001Ey36:ref ]","","Medium","Tuan Bui","","Salesforce Cases","V5_15_01 Bugfix","004:Pricing Tools","","02/20/08 05:06 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","1.5","1.5","03/06/08 12:21 AM","03/06/08 12:21 AM","","Closed (Fixed)"
"Feature","80","SF:14225, P2, Ping II - Market listings does not expand for PING II of appraisal in TM (Single Insta    [ ref:00D0hatC.50001FA40","","not in use","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","004:Pricing Tools","","02/20/08 05:06 PM","000:Salesforce Cases","App Support","","03/18/08 03:00 PM","0","Agam Patel","5","5","03/18/08 04:09 PM","03/18/08 08:57 PM","","Closed (Implemented)"
"Bug","82","SF:14361, P1, Ping II - Rank showing incorrectly for PING II    [ ref:00D0hatC.50001FFUw:ref ]","","High","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","004:Pricing Tools","","02/20/08 05:12 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","3","3","03/06/08 12:30 AM","03/06/08 12:30 AM","","Closed (Fixed)"
"Bug","83","SF:14292, P1, Customer Appraisal Print Page - Check box overlapping on 2nd Page    [ ref:00D0hatC.50001FCQI:ref ]","","High","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/20/08 05:41 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","5","5","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Feature","84","SF:14430, P2, Aged Inventory Exchange report not found from MAX homepage    [ ref:00D0hatC.50001FJcx:ref ]","","High","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","007:MAX (IMS) - NOT MAX Ad/MAX S & E","","02/20/08 05:49 PM","000:Salesforce Cases","Andy Carlson","","03/17/08 10:00 PM","","Brian Nguyen","6","6","03/19/08 08:13 PM","03/19/08 08:15 PM","","Closed (Implemented)"
"Bug","85","SF:14987, P1, Vehicle Model Description missing under the Planning section (IMP)    [ ref:00D0hatC.50001Fd0n:ref ]","","High","Noah Keen","","Salesforce Cases","V5_15_01 Bugfix","002:Inventory Mgmt Tools","","02/20/08 05:51 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","0","0","03/06/08 12:33 AM","03/06/08 12:33 AM","","Closed (Duplicate)"
"Bug","86","SF:14990, P2, ""Bluebook Trade-In Value"" link displaying a null option selection message    [ ref:00D0hatC.50001FdMX:ref ]","","Medium","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/20/08 05:51 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","2","2","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","87","SF:14972, P2, Redirects to wrong homepage for SE clients (Admin users)    [ ref:00D0hatC.50001FbNx:ref ]","","Medium","Simon Wenmouth","","Salesforce Cases","V5_15_01 Bugfix","003:Purchasing Tools","","02/20/08 05:52 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","0","0","03/06/08 12:21 AM","03/06/08 12:21 AM","","Closed (Fixed)"
"Bug","88","SF:14998, P2, Trade Manager Print Page  - Black Box displayed on IE6    [ ref:00D0hatC.50001Fdp3:ref ]","","Medium","Tuan Bui","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/20/08 05:55 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","2","2","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","89","SF:15057, P1, Unable to Edit Book Options on EStock Card on the 2nd Attempt (Multiple Stores)    [ ref:00D0hatC.50001Fhec:ref ]","","High","Chris Fant","","Salesforce Cases","V5_15_01 Bugfix","002:Inventory Mgmt Tools","","02/20/08 05:55 PM","000:Salesforce Cases","Chris Fant","","03/03/08 03:00 PM","","Chris Fant","0","0","03/26/08 07:40 PM","03/26/08 07:40 PM","","Closed (Fixed)"
"Bug","91","SF:15309, P3, TA ""See Results"" page cuts off performance box    [ ref:00D0hatC.50001GBYb:ref ]","","Low","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/20/08 08:14 PM","000:Salesforce Cases","Krishna Kumar","","02/26/08 11:00 PM","","Krishna Kumar","2.5","2.5","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","93","SF:13920, P2, ”Model” comes before “Make” in Flash Locate on the Home Page    [ ref:00D0hatC.50001EqkJ:ref ]","","Medium","Simon Wenmouth","","Salesforce Cases","V5_15_01 Bugfix","003:Purchasing Tools","","02/20/08 09:57 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:22 AM","03/06/08 12:22 AM","","Closed (Fixed)"
"Bug","95","SF:15288, P1, Missing KBB icon link on TA ""See Results"" page (Non KBB Customers)","","Medium","Agam Patel","","Salesforce Cases","V5_16_01","001:Appraisal Center","","02/21/08 04:14 PM","000:Salesforce Cases","App Support","","","","Agam Patel","1.5","1.5","06/03/08 06:05 PM","06/04/08 08:46 PM","","Closed (Fixed)"
"Bug","97","SF:15309, P3, TA ""See Results"" page cuts off performance box","","Low","Brian Nguyen","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/21/08 04:36 PM","000:Salesforce Cases","Krishna Kumar","","03/03/08 03:00 PM","","Krishna Kumar","0","0","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","110","SF:15376, P0, KBB values differing on First Look and Karpower","","Critical","Benson Fung","","Salesforce Cases","v5_15_00_KBB_P0","001:Appraisal Center","","02/22/08 05:02 PM","000:Salesforce Cases","Krishna Kumar","","02/23/08 03:00 PM","","Krishna Kumar","2.5","33","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","115","SF:15319, P2, Current Inventory Breakdown by Light (PMR) - Total Water Value and bookvscost value invalid  (ref:00D0hatC.50001GC","","Planning","Brian Nguyen","","Salesforce Cases","Undecided","005:Reporting and Dashboards","","02/22/08 09:26 PM","000:Salesforce Cases","App Support","","","","Benson Fung","1","1","04/14/08 03:29 PM","04/15/08 03:51 PM","","Closed (Duplicate)"
"Bug","116","SF:15376, P0, KBB values differing on First Look and Karpower (ref:00D0hatC.50001GHtX:ref)","","Critical","Bill Hummel","","Salesforce Cases","v5_15_00_KBB_P0","001:Appraisal Center","","02/22/08 09:47 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","6","6","03/05/08 11:49 PM","03/05/08 11:49 PM","","Closed (Fixed)"
"Bug","120","SF:15388, P2, DPP when attempting to offer vehicle to 'Offer to Group Wholesale'  (ref:00D0hatC.50001GIno:ref)","","Planning","Benson Fung","","Salesforce Cases","v5_15_02_BugFix","001:Appraisal Center","","02/25/08 04:49 PM","000:Salesforce Cases","Chris Fant","","03/19/08 03:00 PM","0","Chris Fant","2","2","03/26/08 07:45 PM","03/26/08 07:45 PM","","Closed (Fixed)"
"Bug","121","SF:15389, P1, Vehicle being offered to group wholesale incorrectly displays KBB Trade-in value  (ref:00D0hatC.50001GInL:ref)","","High","Chris Fant","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/25/08 05:12 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:37 AM","03/06/08 12:37 AM","","Closed (Duplicate)"
"Bug","125","SF:15396, P1, Carcenter ID/Notification gets locked when the initial Appraisal is submitted conflicting options (Lithia only) (r","","Medium","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","001:Appraisal Center","","02/25/08 07:21 PM","000:Salesforce Cases","App Support","","","","Agam Patel","1","1","03/19/08 09:00 PM","03/20/08 07:30 PM","","Closed (Fixed)"
"Bug","126","SF:15389, P1, Vehicle being offered to group wholesale incorrectly displays KBB Trade-in value  (ref:00D0hatC.50001GInL:ref)","","Medium","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","001:Appraisal Center","","02/25/08 08:33 PM","000:Salesforce Cases","App Support","","03/19/08 03:00 PM","","Agam Patel","1.5","1.5","03/17/08 07:08 PM","03/18/08 05:08 PM","","Closed (Fixed)"
"Bug","145","SF:15388, P2, DPP when attempting to offer vehicle to 'Offer to Group Wholesale'  (ref:00D0hatC.50001GIno:ref)","","Planning","Chris Fant","","Salesforce Cases","Undecided","001:Appraisal Center","","02/26/08 06:18 PM","000:Salesforce Cases","App Support","","","","Benson Fung","0","0","03/12/08 04:32 PM","03/12/08 04:38 PM","","Closed (Duplicate)"
"Inquiry","148","SF:15388, P2, DPP when attempting to offer vehicle to 'Offer to Group Wholesale'  (ref:00D0hatC.50001GIno:ref)","","High","","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/26/08 06:28 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:37 AM","03/06/08 12:37 AM","","Closed (Duplicate)"
"Inquiry","150","SF:15376, P0, KBB values differing on First Look and Karpower (ref:00D0hatC.50001GHtX:ref)","","High","","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/26/08 06:37 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:38 AM","03/06/08 12:38 AM","","Closed (Duplicate)"
"Bug","154","SF:15288, P1, Missing KBB icon link on TA ""See Results"" page (Non KBB Customers)  (ref:00D0hatC.50001G7kt:ref)","","High","Chris Fant","","Salesforce Cases","V5_15_01 Bugfix","001:Appraisal Center","","02/26/08 07:31 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","0","0","03/06/08 12:38 AM","03/06/08 12:38 AM","","Closed (Duplicate)"
"Bug","158","SF:15396, P1, Carcenter ID/Notification gets locked when the initial Appraisal is submitted conflicting options (Lithia only) (r","","High","Chris Fant","","Salesforce Cases","Undecided","001:Appraisal Center","","02/26/08 08:05 PM","000:Salesforce Cases","Chris Fant","","03/04/08 03:00 PM","","Chris Fant","0","0","03/13/08 04:51 PM","03/13/08 04:51 PM","","Closed (Duplicate)"
"Bug","161","SF:15505, P0, Ping II - Reprice any vehicle produces Server Error (ref:00D0hatC.50001GRuS:ref)","","High","Noah Keen","","Salesforce Cases","V5_15_01 Bugfix","004:Pricing Tools","","02/27/08 03:20 AM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","1","1","03/06/08 12:30 AM","03/06/08 12:30 AM","","Closed (Fixed)"
"Bug","173","SF:15513, , Current Inventory (PMC) -  Inaccurate BookVsCost value displaying on diff age buckets  (ref:00D0hatC.50001GTzz:ref)","","High","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","005:Reporting and Dashboards","","02/27/08 09:35 PM","000:Salesforce Cases","Chris Fant","","03/20/08 11:00 PM","","Chris Fant","8.02","11.78","03/26/08 07:46 PM","03/26/08 07:46 PM","","Closed (Fixed)"
"Bug","202","SF:15343, P2, Pre-Launch Issue: No results on Understocking report (ref:00D0hatC.50001GFCG:ref)","","Planning","Brian Nguyen","","Salesforce Cases","V5_16_00","005:Reporting and Dashboards","","02/29/08 06:20 PM","000:Salesforce Cases","App Support","","03/28/08 03:00 PM","","Benson Fung","1.25","1.25","03/29/08 12:09 AM","04/08/08 05:57 PM","","Closed (Fixed)"
"Bug","207","SF:15584, P1, ""ApplyDefaultPlanToGreenLightsInIMP"" preference is missing on the Admin Site  (ref:00D0hatC.50001GaIF:ref)","","High","Agam Patel","","Salesforce Cases","V5_15_01 Bugfix","006:Admin","","02/29/08 10:13 PM","000:Salesforce Cases","Krishna Kumar","","","","Krishna Kumar","2","2","03/06/08 12:15 AM","03/06/08 12:15 AM","","Closed (Fixed)"
"Bug","216","SF:15589, P1, Management Summary: 60+ day age band % not calculating  (ref:00D0hatC.50001Gb0n:ref)","","Medium","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","005:Reporting and Dashboards","","03/02/08 06:04 PM","000:Salesforce Cases","App Support","","","","Benson Fung","0","0","03/12/08 05:01 PM","03/18/08 07:30 PM","","Closed (Duplicate)"
"Bug","217","SF:15539, P2, Member Profile Phone Number & Fax Number changes Do not save or Update  (ref:00D0hatC.50001GWe6:ref)","","Planning","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","006:Admin","","03/02/08 06:23 PM","000:Salesforce Cases","App Support","","03/19/08 03:00 PM","","Agam Patel","1.5","1.5","03/17/08 04:31 PM","03/18/08 05:21 PM","","Closed (Fixed)"
"Bug","221","SF:14945, P2, Store Insights are inconsistent on the Appraisal, Performance Plus & Estock  (ref:00D0hatC.50001FYGx:ref)","","Planning","Brian Nguyen","","Salesforce Cases","v5_15_02_BugFix","001:Appraisal Center","","03/03/08 04:28 PM","000:Salesforce Cases","Chris Fant","","03/17/08 03:00 PM","","Chris Fant","0","0","03/26/08 07:47 PM","03/26/08 07:47 PM","","Closed (Fixed)"
"Bug","322","SF:15770, P1, Ping II - Repricing Vehicles amount and reverts back to original next day  (ref:00D0hatC.50001Gwwo:ref)","","Medium","Chris Fant","","Salesforce Cases","Undecided","004:Pricing Tools","","03/11/08 03:29 PM","000:Salesforce Cases","App Support","","","","Benson Fung","2.25","2.25","03/12/08 04:53 PM","03/12/08 05:29 PM","","Closed (Fixed)"
"Bug","323","SF:15803, P1, PING II issue:  repriced vehicles via PING II reverting back to original internet price the following day (ref:00D","","Medium","Benson Fung","","Salesforce Cases","Undecided","004:Pricing Tools","","03/11/08 03:34 PM","000:Salesforce Cases","App Support","","","","Andy Carlson","0","0","03/11/08 03:44 PM","03/12/08 04:36 PM","","Closed (Duplicate)"
"Bug","351","SF:15813, P1, Blank Page when printing Inventory overview in MAX (ref:00D0hatC.50001H0FQ:ref)","","Medium","Chris Fant","","Salesforce Cases","V5_16_00","007:MAX (IMS) - NOT MAX Ad/MAX S & E","","03/11/08 10:23 PM","000:Salesforce Cases","Krishna Kumar","","","","Benson Fung","0","0","04/14/08 07:20 PM","04/15/08 03:57 PM","","Closed (Fixed)"
